termTitle,termCode,termDescription,session,courseSubject,courseCatalog,section,componentCode,classNumber,courseTitle,locationCode,instructionModeCode,roomCode,buildingCode,roomNumber,startTimeHour,startTimeMin,classStartTimeMin,classStartTimeHourMin,classDuration,classEndTimeMin,endTimeHour,endTimeMin,classEndTimeHourMin,Mon,Tues,Wed,Thurs,Fri,Sat,Sun,startDay,startMonth,startYear,startDateDMY,endDay,endMonth,endYear,endDateDMY
Winter,2018,Winter 2018,13W,CHEM,221,08L,LAB,1453,INTRO - ORGANIC CHEMISTRY I,LOY,P,SP116,SP,116,13,30,810,13.30.00,240,1050,17,30,17.30.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,CHEM,221,09L,LAB,1454,INTRO - ORGANIC CHEMISTRY I,LOY,P,SP116,SP,116,09,00,540,09.00.00,240,780,13,00,13.00.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,CHEM,221,52L,LAB,1456,INTRO - ORGANIC CHEMISTRY I,LOY,P,SP116,SP,116,18,30,1110,18.30.00,240,1350,22,30,22.30.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,CHEM,221,53,LEC,1458,INTRO - ORGANIC CHEMISTRY I,LOY,P,HC157,HC,157,18,00,1080,18.00.00,150,1230,20,30,20.30.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,CHEM,221,53L,LAB,1455,INTRO - ORGANIC CHEMISTRY I,LOY,P,SP116,SP,116,18,30,1110,18.30.00,230,1340,22,20,22.20.30,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,348,E,LEC,1763,PRIN./PROGRAMMING LANGUAGES,SGW,P,H507,H,507,14,45,885,14.45.00,75,960,16,00,16.00.00,Y,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,348,E EI,TUT,1762,PRIN./PROGRAMMING LANGUAGES,SGW,P,H907,H,907,16,15,975,16.15.00,50,1025,17,05,17.05.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,348,E EJ,TUT,1761,PRIN./PROGRAMMING LANGUAGES,SGW,P,H967,H,967,16,30,990,16.30.00,55,1045,17,25,17.25.00,N,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,348,E EK,TUT,6998,PRIN./PROGRAMMING LANGUAGES,SGW,P,H849,H,849,17,20,1040,17.20.00,50,1090,18,10,18.10.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,248,G-X,LAB,5195,OBJ-ORIENTED PROGRAMMING I,SGW,P,H811,H,811,16,35,995,16.35.00,60,1055,17,35,17.35.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,248,H-X,LAB,6060,OBJ-ORIENTED PROGRAMMING I,SGW,P,H907,H,907,16,35,995,16.35.00,60,1055,17,35,17.35.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,476,N,LEC,1798,ADVANCED GAME DEVELOPMENT,SGW,P,FGB030,FG,B030,14,45,885,14.45.00,75,960,16,00,16.00.00,N,Y,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,335,N,LEC,1747,INTRO/THEORETICAL COMP SCI,SGW,P,H507,H,507,11,45,705,11.45.00,75,780,13,00,13.00.00,N,Y,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,335,N NA,TUT,1746,INTRO/THEORETICAL COMP SCI,SGW,P,MBS1.401,MB,S1.401,13,15,795,13.15.00,50,845,14,05,14.05.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,335,N NB,TUT,5226,INTRO/THEORETICAL COMP SCI,SGW,P,H631,H,631,13,15,795,13.15.00,50,845,14,05,14.05.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,346,NN,LEC,1754,OPERATING SYSTEMS,SGW,P,H520,H,520,17,45,1065,17.45.00,150,1215,20,15,20.15.00,N,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,232,NN,LEC,1739,MATH. FOR COMPUTER SCIENCE,SGW,P,FGC070,FG,C070,17,45,1065,17.45.00,150,1215,20,15,20.15.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,472,NN,LEC,1789,ARTIFICIAL INTELLIGENCE,SGW,P,H435,H,435,17,45,1065,17.45.00,150,1215,20,15,20.15.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,442,NN,LEC,1784,COMPILER DESIGN,SGW,P,H433,H,433,17,45,1065,17.45.00,150,1215,20,15,20.15.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,232,NNNA,TUT,1740,MATH. FOR COMPUTER SCIENCE,SGW,P,H433,H,433,20,30,1230,20.30.00,100,1330,22,10,22.10.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,232,NNNB,TUT,1741,MATH. FOR COMPUTER SCIENCE,SGW,P,H521,H,521,20,30,1230,20.30.00,100,1330,22,10,22.10.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,232,NNNC,TUT,8193,MATH. FOR COMPUTER SCIENCE,SGW,P,FGC070,FG,C070,20,30,1230,20.30.00,100,1330,22,10,22.10.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,232,NNND,TUT,8194,MATH. FOR COMPUTER SCIENCE,SGW,P,H544,H,544,20,30,1230,20.30.00,100,1330,22,10,22.10.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,442,NNNI,LAB,1783,COMPILER DESIGN,SGW,P,H403,H,403,20,30,1230,20.30.00,110,1340,22,20,22.20.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,442,NNNJ,LAB,1782,COMPILER DESIGN,SGW,P,H403,H,403,15,45,945,15.45.00,110,1055,17,35,17.35.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,442,NNNK,LAB,4393,COMPILER DESIGN,SGW,P,H633-1,H,633-1,20,30,1230,20.30.00,110,1340,22,20,22.20.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,249,PP,LEC,5196,OBJ-ORIENTED PROGRAMMING II,SGW,P,H820,H,820,17,45,1065,17.45.00,150,1215,20,15,20.15.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,249,QQ,LEC,5293,OBJ-ORIENTED PROGRAMMING II,SGW,P,H920,H,920,17,45,1065,17.45.00,150,1215,20,15,20.15.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,345,S,LEC,1748,"ADVANCED PROGRAM DESIGN, C++",SGW,P,H415,H,415,14,45,885,14.45.00,75,960,16,00,16.00.00,N,N,Y,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,249,S,LEC,5201,OBJ-ORIENTED PROGRAMMING II,SGW,P,MB3.430,MB,3.43,08,45,525,08.45.00,75,600,10,00,10.00.00,Y,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,352,S,LEC,7181,DATA STRUCTURES + ALGORITHMS,SGW,P,H431,H,431,13,15,795,13.15.00,75,870,14,30,14.30.00,Y,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,232,S,LEC,1737,MATH. FOR COMPUTER SCIENCE,SGW,P,H110,H,110,13,15,795,13.15.00,75,870,14,30,14.30.00,N,Y,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,248,S,LEC,7170,OBJ-ORIENTED PROGRAMMING I,SGW,P,H920,H,920,17,45,1065,17.45.00,150,1215,20,15,20.15.00,N,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,352,S SA,TUT,7182,DATA STRUCTURES + ALGORITHMS,SGW,P,MBS2.455,MB,S2.455,14,45,885,14.45.00,50,935,15,35,15.35.00,N,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,232,S SA,TUT,1738,MATH. FOR COMPUTER SCIENCE,SGW,P,H433,H,433,14,45,885,14.45.00,100,985,16,25,16.25.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,352,S SB,TUT,7183,DATA STRUCTURES + ALGORITHMS,SGW,P,H615,H,615,14,45,885,14.45.00,50,935,15,35,15.35.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,232,S SB,TUT,4371,MATH. FOR COMPUTER SCIENCE,SGW,P,H521,H,521,14,45,885,14.45.00,100,985,16,25,16.25.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,232,S SC,TUT,8196,MATH. FOR COMPUTER SCIENCE,SGW,P,H423,H,423,14,45,885,14.45.00,100,985,16,25,16.25.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,232,S SD,TUT,8197,MATH. FOR COMPUTER SCIENCE,SGW,P,MBS2.285,MB,S2.285,14,45,885,14.45.00,100,985,16,25,16.25.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,345,SI-X,LAB,1749,"ADVANCED PROGRAM DESIGN, C++",SGW,P,H929,H,929,16,15,975,16.15.00,110,1085,18,05,18.05.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,345,SJ-X,LAB,1750,"ADVANCED PROGRAM DESIGN, C++",SGW,P,H831,H,831,16,15,975,16.15.00,110,1085,18,05,18.05.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,248,U,LEC,5186,OBJ-ORIENTED PROGRAMMING I,SGW,P,H920,H,920,10,15,615,10.15.00,75,690,11,30,11.30.00,N,N,Y,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,249,U,LEC,5206,OBJ-ORIENTED PROGRAMMING II,SGW,P,H1070,H,1070,10,15,615,10.15.00,75,690,11,30,11.30.00,N,N,Y,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,474,UU,LEC,1793,INTELLIGENT SYSTEMS,SGW,P,H564,H,564,17,45,1065,17.45.00,150,1215,20,15,20.15.00,N,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,346,UU,LEC,7176,OPERATING SYSTEMS,SGW,P,H420,H,420,17,45,1065,17.45.00,150,1215,20,15,20.15.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,445,W,LEC,1786,DATA COMM + COMP NETWORKS,SGW,P,H535,H,535,13,15,795,13.15.00,75,870,14,30,14.30.00,Y,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,248,W,LEC,5191,OBJ-ORIENTED PROGRAMMING I,SGW,P,H920,H,920,11,45,705,11.45.00,75,780,13,00,13.00.00,N,N,Y,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,445,W WI,LAB,1785,DATA COMM + COMP NETWORKS,SGW,P,H907,H,907,11,10,670,11.10.00,110,780,13,00,13.00.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,445,W WJ,LAB,1787,DATA COMM + COMP NETWORKS,SGW,P,H967,H,967,11,10,670,11.10.00,110,780,13,00,13.00.00,N,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,371,WW,LEC,1779,COMPUTER GRAPHICS,SGW,P,H420,H,420,17,45,1065,17.45.00,150,1215,20,15,20.15.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,346,WW,LEC,1760,OPERATING SYSTEMS,SGW,P,H820,H,820,17,45,1065,17.45.00,150,1215,20,15,20.15.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,249,WW,LEC,6986,OBJ-ORIENTED PROGRAMMING II,SGW,P,H1070,H,1070,17,45,1065,17.45.00,150,1215,20,15,20.15.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,353,X,LEC,1767,DATABASES,SGW,P,H531,H,531,13,15,795,13.15.00,75,870,14,30,14.30.00,Y,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,352,X,LEC,1765,DATA STRUCTURES + ALGORITHMS,SGW,P,H920,H,920,13,15,795,13.15.00,75,870,14,30,14.30.00,Y,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,353,X XA,TUT,1768,DATABASES,SGW,P,H1070,H,1070,16,15,975,16.15.00,50,1025,17,05,17.05.00,N,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,352,X XA,TUT,1766,DATA STRUCTURES + ALGORITHMS,SGW,P,MBS2.445,MB,S2.445,16,15,975,16.15.00,50,1025,17,05,17.05.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,353,X XB,TUT,4381,DATABASES,SGW,P,FGB070,FG,B070,16,15,975,16.15.00,50,1025,17,05,17.05.00,N,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,352,X XB,TUT,1764,DATA STRUCTURES + ALGORITHMS,SGW,P,MB2.265,MB,2.265,16,15,975,16.15.00,50,1025,17,05,17.05.00,N,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,352,X XC,TUT,6999,DATA STRUCTURES + ALGORITHMS,SGW,P,MBS1.255,MB,S1.255,17,45,1065,17.45.00,50,1115,18,35,18.35.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,COMP,346,YY,LEC,6993,OPERATING SYSTEMS,SGW,P,H620,H,620,17,45,1065,17.45.00,150,1215,20,15,20.15.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ELEC,321,EC,LEC,2169,INTRO/SEMICONDUCT.MAT+DEVS,ONL,OL,ONLINE,null,null,00,00,0,00.00.00,0,0,00,00,00.00.00,N,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ELEC,321,ECEA,TUT,4806,INTRO/SEMICONDUCT.MAT+DEVS,SGW,P,ONLINE,null,null,13,15,795,13.15.00,50,845,14,05,14.05.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ELEC,321,EI-X,LAB,2170,INTRO/SEMICONDUCT.MAT+DEVS,SGW,P,H861,H,861,17,45,1065,17.45.00,165,1230,20,30,20.30.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,13,1,2018,13/01/2018
Winter,2018,Winter 2018,13W,ELEC,321,EJ-X,LAB,2171,INTRO/SEMICONDUCT.MAT+DEVS,SGW,P,H861,H,861,17,45,1065,17.45.00,165,1230,20,30,20.30.00,Y,N,N,N,N,N,N,14,1,2018,14/01/2018,20,1,2018,20/01/2018
Winter,2018,Winter 2018,13W,ELEC,321,EK-X,LAB,2172,INTRO/SEMICONDUCT.MAT+DEVS,SGW,P,H861,H,861,17,45,1065,17.45.00,165,1230,20,30,20.30.00,N,N,Y,N,N,N,N,8,1,2018,8/1/2018,13,1,2018,13/01/2018
Winter,2018,Winter 2018,13W,ELEC,321,EL-X,LAB,2162,INTRO/SEMICONDUCT.MAT+DEVS,SGW,P,H861,H,861,17,45,1065,17.45.00,165,1230,20,30,20.30.00,N,N,Y,N,N,N,N,14,1,2018,14/01/2018,20,1,2018,20/01/2018
Winter,2018,Winter 2018,13W,ELEC,321,EM-X,LAB,6214,INTRO/SEMICONDUCT.MAT+DEVS,SGW,P,H861,H,861,14,45,885,14.45.00,165,1050,17,30,17.30.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,13,1,2018,13/01/2018
Winter,2018,Winter 2018,13W,ELEC,321,EN-X,LAB,6215,INTRO/SEMICONDUCT.MAT+DEVS,SGW,P,H861,H,861,14,45,885,14.45.00,165,1050,17,30,17.30.00,N,Y,N,N,N,N,N,14,1,2018,14/01/2018,20,1,2018,20/01/2018
Winter,2018,Winter 2018,13W,ELEC,321,EO-X,LAB,7228,INTRO/SEMICONDUCT.MAT+DEVS,SGW,P,H823,H,823,14,45,885,14.45.00,165,1050,17,30,17.30.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,13,1,2018,13/01/2018
Winter,2018,Winter 2018,13W,ELEC,321,EP-X,LAB,7229,INTRO/SEMICONDUCT.MAT+DEVS,SGW,P,H823,H,823,14,45,885,14.45.00,165,1050,17,30,17.30.00,N,N,N,N,Y,N,N,14,1,2018,14/01/2018,20,1,2018,20/01/2018
Winter,2018,Winter 2018,13W,ELEC,321,H,LEC,2163,INTRO/SEMICONDUCT.MAT+DEVS,SGW,P,H619,H,619,16,15,975,16.15.00,75,1050,17,30,17.30.00,N,Y,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ELEC,321,H HA,TUT,2164,INTRO/SEMICONDUCT.MAT+DEVS,SGW,P,H400,H,400,13,15,795,13.15.00,50,845,14,05,14.05.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ELEC,321,HI-X,LAB,2165,INTRO/SEMICONDUCT.MAT+DEVS,SGW,P,H861,H,861,17,45,1065,17.45.00,165,1230,20,30,20.30.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,13,1,2018,13/01/2018
Winter,2018,Winter 2018,13W,ELEC,321,HK-X,LAB,2167,INTRO/SEMICONDUCT.MAT+DEVS,SGW,P,H861,H,861,13,15,795,13.15.00,165,960,16,00,16.00.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,13,1,2018,13/01/2018
Winter,2018,Winter 2018,13W,ELEC,321,HL-X,LAB,2168,INTRO/SEMICONDUCT.MAT+DEVS,SGW,P,H861,H,861,13,15,795,13.15.00,165,960,16,00,16.00.00,N,N,N,Y,N,N,N,14,1,2018,14/01/2018,20,1,2018,20/01/2018
Winter,2018,Winter 2018,13W,ELEC,275,JI-X,LAB,2156,PRINCIPLES OF ELEC. ENGG.,SGW,P,H822,H,822,08,45,525,08.45.00,165,690,11,30,11.30.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,13,1,2018,13/01/2018
Winter,2018,Winter 2018,13W,ELEC,275,JJ,LEC,2158,PRINCIPLES OF ELEC. ENGG.,SGW,P,FGC080,FG,C080,17,45,1065,17.45.00,150,1215,20,15,20.15.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ELEC,275,JJ-X,LAB,2160,PRINCIPLES OF ELEC. ENGG.,SGW,P,H822,H,822,08,45,525,08.45.00,165,690,11,30,11.30.00,Y,N,N,N,N,N,N,14,1,2018,14/01/2018,20,1,2018,20/01/2018
Winter,2018,Winter 2018,13W,ELEC,275,JJJA,TUT,2157,PRINCIPLES OF ELEC. ENGG.,SGW,P,H561,H,561,09,45,585,09.45.00,100,685,11,25,11.25.00,N,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ELEC,275,JJJB,TUT,2153,PRINCIPLES OF ELEC. ENGG.,SGW,P,FGB050,FG,B050,11,45,705,11.45.00,100,805,13,25,13.25.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ELEC,275,JK-X,LAB,2161,PRINCIPLES OF ELEC. ENGG.,SGW,P,H822,H,822,17,45,1065,17.45.00,165,1230,20,30,20.30.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,13,1,2018,13/01/2018
Winter,2018,Winter 2018,13W,ELEC,275,JL-X,LAB,2155,PRINCIPLES OF ELEC. ENGG.,SGW,P,H822,H,822,17,45,1065,17.45.00,165,1230,20,30,20.30.00,N,N,N,Y,N,N,N,14,1,2018,14/01/2018,20,1,2018,20/01/2018
Winter,2018,Winter 2018,13W,ELEC,275,JM-X,LAB,2154,PRINCIPLES OF ELEC. ENGG.,SGW,P,H822,H,822,17,45,1065,17.45.00,165,1230,20,30,20.30.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,13,1,2018,13/01/2018
Winter,2018,Winter 2018,13W,ELEC,275,JN-X,LAB,2159,PRINCIPLES OF ELEC. ENGG.,SGW,P,H822,H,822,17,45,1065,17.45.00,165,1230,20,30,20.30.00,Y,N,N,N,N,N,N,14,1,2018,14/01/2018,20,1,2018,20/01/2018
Winter,2018,Winter 2018,13W,ELEC,275,JO-X,LAB,6879,PRINCIPLES OF ELEC. ENGG.,SGW,P,H822,H,822,11,45,705,11.45.00,165,870,14,30,14.30.00,N,N,Y,N,N,N,N,8,1,2018,8/1/2018,13,1,2018,13/01/2018
Winter,2018,Winter 2018,13W,ENCS,282,EE,LEC,2240,TECH. WRITING + COMMUNIC N.,SGW,P,FGC070,FG,C070,17,45,1065,17.45.00,150,1215,20,15,20.15.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENCS,282,EEEN,TUT,2239,TECH. WRITING + COMMUNIC N.,SGW,P,MB2.265,MB,2.265,16,15,975,16.15.00,100,1075,17,55,17.55.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENCS,282,EEEO,TUT,2238,TECH. WRITING + COMMUNIC N.,SGW,P,MBS1.255,MB,S1.255,16,15,975,16.15.00,100,1075,17,55,17.55.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENCS,282,EEEP,TUT,2237,TECH. WRITING + COMMUNIC N.,SGW,P,MBS1.105,MB,S1.105,16,15,975,16.15.00,100,1075,17,55,17.55.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENCS,282,EEEQ,TUT,2236,TECH. WRITING + COMMUNIC N.,SGW,P,MBS1.255,MB,S1.255,20,30,1230,20.30.00,100,1330,22,10,22.10.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENCS,393,WW,LEC,2243,SOC/ETH DIM INFO/COMM TECH,SGW,P,FGB040,FG,B040,17,45,1065,17.45.00,150,1215,20,15,20.15.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENCS,282,WW,LEC,6031,TECH. WRITING + COMMUNIC N.,SGW,P,H531,H,531,17,45,1065,17.45.00,150,1215,20,15,20.15.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENCS,282,WWWA,TUT,6032,TECH. WRITING + COMMUNIC N.,SGW,P,MBS2.445,MB,S2.445,20,30,1230,20.30.00,100,1330,22,10,22.10.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENCS,282,WWWB,TUT,6033,TECH. WRITING + COMMUNIC N.,SGW,P,MBS2.105,MB,S2.105,17,55,1075,17.55.00,100,1175,19,35,19.35.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENCS,282,WWWC,TUT,6034,TECH. WRITING + COMMUNIC N.,SGW,P,MBS1.255,MB,S1.255,17,55,1075,17.55.00,100,1175,19,35,19.35.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENCS,282,WWWD,TUT,6035,TECH. WRITING + COMMUNIC N.,SGW,P,MB2.430,MB,2.43,20,30,1230,20.30.00,100,1330,22,10,22.10.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENCS,282,Y,LEC,2233,TECH. WRITING + COMMUNIC N.,SGW,P,H937,H,937,14,45,885,14.45.00,75,960,16,00,16.00.00,N,Y,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENCS,282,Y YA,TUT,2234,TECH. WRITING + COMMUNIC N.,SGW,P,H544,H,544,16,15,975,16.15.00,100,1075,17,55,17.55.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENCS,282,Y YB,TUT,2235,TECH. WRITING + COMMUNIC N.,SGW,P,H523,H,523,16,15,975,16.15.00,100,1075,17,55,17.55.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
